date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:17:35	25332/25332	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:08%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/dish/13.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/dish/13.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:35	22106/22106	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:09%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/dish/14.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/dish/14.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:36	17292/17292	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:09%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/dish/16.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/dish/16.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:36	24543/24543	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:09%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/dish/15.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/dish/15.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:37	4542/4542	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:42%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/team/01.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/team/01.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:38	4481/4481	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:42%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/team/02.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/team/02.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:39	4838/4838	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:43%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/team/03.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/team/03.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:42	39589/39589	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:32%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/object/05.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/object/05.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:44	25014/25014	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:37%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/object/15.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/object/15.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:44	40401/40401	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:28:02%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/js/owl.carousel.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/js/owl.carousel.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:44	3189/3189	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:28:00%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/js/jquery.appear.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/js/jquery.appear.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:45	3761/3761	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:29:49%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/js/counter/jquery.countTo.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/js/counter/jquery.countTo.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:46	9302/9302	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:29:47%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/js/book/modernizr.custom.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/js/book/modernizr.custom.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:46	30012/30012	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:29:52%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/js/datepicker/bootstrap-datetimepicker.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/js/datepicker/bootstrap-datetimepicker.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:47	15509/15509	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:29:47%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/js/book/bookblock.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/js/book/bookblock.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:48	2087/2087	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:28:00%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/js/jquery-select.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/js/jquery-select.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:49	57983/57983	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:28:01%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/js/jquery.nicescroll.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/js/jquery.nicescroll.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:52	56415/56415	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:30:27%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/jquery.themepunch.revolution.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/jquery.themepunch.revolution.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:53	7723/7723	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:30:40%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.actions.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.actions.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:54	107002/107002	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:30:28%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/jquery.themepunch.tools.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/jquery.themepunch.tools.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:54	7358/7358	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:30:40%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.carousel.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.carousel.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:54	3118/3118	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:30:40%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.kenburn.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.kenburn.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:55	6104/6104	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:30:41%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.migration.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.migration.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:56	32793/32793	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:30:41%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.layeranimation.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.layeranimation.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:57	25783/25783	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:30:41%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.navigation.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.navigation.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:57	9011/9011	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:30:42%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.parallax.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.parallax.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:58	28125/28125	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:30:42%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.slideanims.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.slideanims.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:58	23534/23534	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:30:42%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.video.min.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/extensions/revolution.extension.video.min.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:17:59	11698/11698	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Jan%202020%2005:30:28%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/revolution-custom.js	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/js/revolution-custom.js	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:18:03	201180/201180	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:15%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/event/07.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/event/07.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:18:05	38042/38042	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:27:57%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/logo-white.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/logo-white.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:05	10638/10638	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:20%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/bfd2d-img1.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/bfd2d-img1.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:06	2865/2865	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:13%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/88368-img2.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/88368-img2.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:06	3219/3219	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:09%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/40d13-img4.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/40d13-img4.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:06	225124/225124	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:28:43%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/bg/02.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/bg/02.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index.html)
15:18:07	2996/2996	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:06%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/2357d-img3.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/2357d-img3.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:07	8781/8781	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:08%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/3568d-img7.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/3568d-img7.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:07	3481/3481	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:16%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/ae425-img5.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/ae425-img5.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:10	16698/16698	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:17%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/ae80a-img8.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/ae80a-img8.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:10	84/84	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:22%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/transparent.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/transparent.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:11	27201/27201	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:16%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/a2d58-img9.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/a2d58-img9.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:12	30872/30872	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:10%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/590dd-img6.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/590dd-img6.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:12	90901/90901	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:30:21%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/cc58a-main-img.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/cc58a-main-img.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:13	19626/19626	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:17%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/b043c-img11.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/b043c-img11.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:14	10839/10839	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:13%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/81c5a-img16.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/81c5a-img16.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:15	20611/20611	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:18%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/b19fa-img15.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/b19fa-img15.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:15	16045/16045	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:10%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/50362-img21.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/50362-img21.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:15	9412/9412	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:04%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/13e8a-img20.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/13e8a-img20.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:16	12774/12774	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:13%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/93d6a-img13.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/93d6a-img13.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:17	10868/10868	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:11%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/614d2-img18.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/614d2-img18.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:18	18390/18390	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:14%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/9ca0a-img17.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/9ca0a-img17.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:20	43876/43876	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:07%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/2ec3a-img22.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/2ec3a-img22.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:26	48694/48694	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:11%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/6302a-img14.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/6302a-img14.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:28	70962/70962	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:09%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/46b0a-img19.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/46b0a-img19.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:29	17866/17866	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:33%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/object/08.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/object/08.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:31	10343/10343	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:32%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/object/03.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/object/03.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:33	75063/75063	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:05%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/180f2-img12.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/180f2-img12.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:34	13848/13848	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:32%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/object/04.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/object/04.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:38	61485/61485	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:35%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/object/12.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/object/12.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:38	32734/32734	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:44%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/team/05.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/team/05.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:38	26553/26553	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:44%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/team/06.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/team/06.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:42	25284/25284	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:44%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/team/07.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/team/07.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:43	279/279	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Sep%202020%2009:18:43%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/blog-single.html	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/blog-single.html	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:43	26357/26357	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:29:45%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/team/08.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/team/08.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:47	201841/201841	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jan%202020%2005:30:20%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/bf8a2-img10.png	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/revolution/assets/bf8a2-img10.png	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:52	82964/82964	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:12%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/event/01.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/event/01.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:58	94489/94489	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:12%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/event/02.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/event/02.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:18:59	98592/98592	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:13%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/event/03.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/event/03.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
15:19:01	89139/89139	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2005:29:13%20GMT	http://themes.potenzaglobalsolutions.com/html/the-zayka/images/event/04.jpg	H:/NASIR/Office/restaurent-menu/res-menu/themes.potenzaglobalsolutions.com/html/the-zayka/images/event/04.jpg	(from http://themes.potenzaglobalsolutions.com/html/the-zayka/index-2.html)
